Countries Code,Countries,Age (17 categories) Code,Age (17 categories),Sex (2 categories) Code,Sex (2 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Economic activity status (10 categories) Code,Economic activity status (10 categories),Observation
E92000001,England,10,Aged 50 to 54 years,1,Female,4,White,8,Economically inactive: Long-term sick or disabled,119226
E92000001,England,10,Aged 50 to 54 years,1,Female,4,White,9,Economically inactive: Other,51646
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,-8,Does not apply,0
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,20234
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,1467
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,3,Economically active and a full-time student: In employment,179
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,25
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,5,Economically inactive: Retired,378
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,6,Economically inactive: Student,660
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,7,Economically inactive: Looking after home or family,7103
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,3127
E92000001,England,10,Aged 50 to 54 years,1,Female,5,Other ethnic group,9,Economically inactive: Other,2600
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,-8,Does not apply,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,5,Economically inactive: Retired,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,6,Economically inactive: Student,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E92000001,England,10,Aged 50 to 54 years,2,Male,-8,Does not apply,9,Economically inactive: Other,0
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,122213
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,5981
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,562
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,62
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,1433
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,543
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,6576
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,6936
E92000001,England,10,Aged 50 to 54 years,2,Male,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,8511
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,61923
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,5085
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,1307
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,168
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,328
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,958
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,2432
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,4486
E92000001,England,10,Aged 50 to 54 years,2,Male,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,5573
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,19629
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,1410
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,108
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,15
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,269
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,205
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,826
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,2289
E92000001,England,10,Aged 50 to 54 years,2,Male,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,1340
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,-8,Does not apply,0
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,1,Economically active (excluding full-time students): In employment,1349465
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,48139
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,3,Economically active and a full-time student: In employment,2397
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,181
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,5,Economically inactive: Retired,22012
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,6,Economically inactive: Student,2800
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,7,Economically inactive: Looking after home or family,33197
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,8,Economically inactive: Long-term sick or disabled,98183
E92000001,England,10,Aged 50 to 54 years,2,Male,4,White,9,Economically inactive: Other,52741
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,-8,Does not apply,0
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,28559
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,1989
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,3,Economically active and a full-time student: In employment,168
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,38
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,5,Economically inactive: Retired,303
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,6,Economically inactive: Student,337
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,7,Economically inactive: Looking after home or family,1727
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,2758
E92000001,England,10,Aged 50 to 54 years,2,Male,5,Other ethnic group,9,Economically inactive: Other,2916
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,-8,Does not apply,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,5,Economically inactive: Retired,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,6,Economically inactive: Student,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E92000001,England,11,Aged 55 to 59 years,1,Female,-8,Does not apply,9,Economically inactive: Other,0
E92000001,England,11,Aged 55 to 59 years,1,Female,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E92000001,England,11,Aged 55 to 59 years,1,Female,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,59062
E92000001,England,11,Aged 55 to 59 years,1,Female,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,3401
E92000001,England,11,Aged 55 to 59 years,1,Female,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,155
E92000001,England,11,Aged 55 to 59 years,1,Female,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,20
E92000001,England,11,Aged 55 to 59 years,1,Female,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,6407
E92000001,England,11,Aged 55 to 59 years,1,Female,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,485
