Lower tier local authorities Code,Lower tier local authorities,Age (23 categories) Code,Age (23 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Household size (7 categories) Code,Household size (7 categories),Observation
E06000016,Leicester,3,Aged 5 to 7 years,-8,Does not apply,0,0 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,-8,Does not apply,1,1 person in household,0
E06000016,Leicester,3,Aged 5 to 7 years,-8,Does not apply,2,2 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,-8,Does not apply,3,3 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,-8,Does not apply,4,4 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,-8,Does not apply,5,5 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,-8,Does not apply,6,6 or more people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,0
E06000016,Leicester,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,87
E06000016,Leicester,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,593
E06000016,Leicester,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,2088
E06000016,Leicester,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,1636
E06000016,Leicester,3,Aged 5 to 7 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,2136
E06000016,Leicester,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,0
E06000016,Leicester,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,52
E06000016,Leicester,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,149
E06000016,Leicester,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,323
E06000016,Leicester,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,281
E06000016,Leicester,3,Aged 5 to 7 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,491
E06000016,Leicester,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,1,1 person in household,0
E06000016,Leicester,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,2,2 people in household,102
E06000016,Leicester,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,3,3 people in household,252
E06000016,Leicester,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,4,4 people in household,361
E06000016,Leicester,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,5,5 people in household,265
E06000016,Leicester,3,Aged 5 to 7 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,216
E06000016,Leicester,3,Aged 5 to 7 years,4,White,0,0 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,4,White,1,1 person in household,0
E06000016,Leicester,3,Aged 5 to 7 years,4,White,2,2 people in household,244
E06000016,Leicester,3,Aged 5 to 7 years,4,White,3,3 people in household,1000
E06000016,Leicester,3,Aged 5 to 7 years,4,White,4,4 people in household,1644
E06000016,Leicester,3,Aged 5 to 7 years,4,White,5,5 people in household,996
E06000016,Leicester,3,Aged 5 to 7 years,4,White,6,6 or more people in household,758
E06000016,Leicester,3,Aged 5 to 7 years,5,Other ethnic group,0,0 people in household,0
E06000016,Leicester,3,Aged 5 to 7 years,5,Other ethnic group,1,1 person in household,0
E06000016,Leicester,3,Aged 5 to 7 years,5,Other ethnic group,2,2 people in household,19
E06000016,Leicester,3,Aged 5 to 7 years,5,Other ethnic group,3,3 people in household,77
E06000016,Leicester,3,Aged 5 to 7 years,5,Other ethnic group,4,4 people in household,309
E06000016,Leicester,3,Aged 5 to 7 years,5,Other ethnic group,5,5 people in household,258
E06000016,Leicester,3,Aged 5 to 7 years,5,Other ethnic group,6,6 or more people in household,255
E06000016,Leicester,4,Aged 8 to 9 years,-8,Does not apply,0,0 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,-8,Does not apply,1,1 person in household,0
E06000016,Leicester,4,Aged 8 to 9 years,-8,Does not apply,2,2 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,-8,Does not apply,3,3 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,-8,Does not apply,4,4 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,-8,Does not apply,5,5 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,-8,Does not apply,6,6 or more people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,0
E06000016,Leicester,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,49
E06000016,Leicester,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,352
E06000016,Leicester,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,1422
E06000016,Leicester,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,1214
E06000016,Leicester,4,Aged 8 to 9 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,1509
E06000016,Leicester,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,0
E06000016,Leicester,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,40
E06000016,Leicester,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,106
E06000016,Leicester,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,198
E06000016,Leicester,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,219
E06000016,Leicester,4,Aged 8 to 9 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,369
E06000016,Leicester,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,1,1 person in household,0
E06000016,Leicester,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,2,2 people in household,74
E06000016,Leicester,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,3,3 people in household,164
E06000016,Leicester,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,4,4 people in household,244
E06000016,Leicester,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,5,5 people in household,155
E06000016,Leicester,4,Aged 8 to 9 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,147
E06000016,Leicester,4,Aged 8 to 9 years,4,White,0,0 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,4,White,1,1 person in household,1
E06000016,Leicester,4,Aged 8 to 9 years,4,White,2,2 people in household,187
E06000016,Leicester,4,Aged 8 to 9 years,4,White,3,3 people in household,621
E06000016,Leicester,4,Aged 8 to 9 years,4,White,4,4 people in household,1163
E06000016,Leicester,4,Aged 8 to 9 years,4,White,5,5 people in household,763
E06000016,Leicester,4,Aged 8 to 9 years,4,White,6,6 or more people in household,605
E06000016,Leicester,4,Aged 8 to 9 years,5,Other ethnic group,0,0 people in household,0
E06000016,Leicester,4,Aged 8 to 9 years,5,Other ethnic group,1,1 person in household,0
E06000016,Leicester,4,Aged 8 to 9 years,5,Other ethnic group,2,2 people in household,8
E06000016,Leicester,4,Aged 8 to 9 years,5,Other ethnic group,3,3 people in household,41
E06000016,Leicester,4,Aged 8 to 9 years,5,Other ethnic group,4,4 people in household,152
E06000016,Leicester,4,Aged 8 to 9 years,5,Other ethnic group,5,5 people in household,170
E06000016,Leicester,4,Aged 8 to 9 years,5,Other ethnic group,6,6 or more people in household,237
E06000016,Leicester,5,Aged 10 to 14 years,-8,Does not apply,0,0 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,-8,Does not apply,1,1 person in household,0
E06000016,Leicester,5,Aged 10 to 14 years,-8,Does not apply,2,2 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,-8,Does not apply,3,3 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,-8,Does not apply,4,4 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,-8,Does not apply,5,5 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,-8,Does not apply,6,6 or more people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,0
E06000016,Leicester,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,175
E06000016,Leicester,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,902
E06000016,Leicester,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,3337
E06000016,Leicester,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,3063
E06000016,Leicester,5,Aged 10 to 14 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,3829
E06000016,Leicester,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,0
E06000016,Leicester,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,110
E06000016,Leicester,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,296
E06000016,Leicester,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,544
E06000016,Leicester,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,603
E06000016,Leicester,5,Aged 10 to 14 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,1206
E06000016,Leicester,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,1,1 person in household,0
E06000016,Leicester,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,2,2 people in household,159
E06000016,Leicester,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,3,3 people in household,384
E06000016,Leicester,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,4,4 people in household,518
E06000016,Leicester,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,5,5 people in household,401
E06000016,Leicester,5,Aged 10 to 14 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,358
E06000016,Leicester,5,Aged 10 to 14 years,4,White,0,0 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,4,White,1,1 person in household,2
E06000016,Leicester,5,Aged 10 to 14 years,4,White,2,2 people in household,512
E06000016,Leicester,5,Aged 10 to 14 years,4,White,3,3 people in household,1652
E06000016,Leicester,5,Aged 10 to 14 years,4,White,4,4 people in household,2775
E06000016,Leicester,5,Aged 10 to 14 years,4,White,5,5 people in household,1866
E06000016,Leicester,5,Aged 10 to 14 years,4,White,6,6 or more people in household,1543
E06000016,Leicester,5,Aged 10 to 14 years,5,Other ethnic group,0,0 people in household,0
E06000016,Leicester,5,Aged 10 to 14 years,5,Other ethnic group,1,1 person in household,0
E06000016,Leicester,5,Aged 10 to 14 years,5,Other ethnic group,2,2 people in household,21
E06000016,Leicester,5,Aged 10 to 14 years,5,Other ethnic group,3,3 people in household,100
E06000016,Leicester,5,Aged 10 to 14 years,5,Other ethnic group,4,4 people in household,317
E06000016,Leicester,5,Aged 10 to 14 years,5,Other ethnic group,5,5 people in household,373
E06000016,Leicester,5,Aged 10 to 14 years,5,Other ethnic group,6,6 or more people in household,534
E06000016,Leicester,6,Aged 15 years,-8,Does not apply,0,0 people in household,0
E06000016,Leicester,6,Aged 15 years,-8,Does not apply,1,1 person in household,0
E06000016,Leicester,6,Aged 15 years,-8,Does not apply,2,2 people in household,0
E06000016,Leicester,6,Aged 15 years,-8,Does not apply,3,3 people in household,0
E06000016,Leicester,6,Aged 15 years,-8,Does not apply,4,4 people in household,0
E06000016,Leicester,6,Aged 15 years,-8,Does not apply,5,5 people in household,0
E06000016,Leicester,6,Aged 15 years,-8,Does not apply,6,6 or more people in household,0
E06000016,Leicester,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E06000016,Leicester,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,0
E06000016,Leicester,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,39
E06000016,Leicester,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,205
E06000016,Leicester,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,564
E06000016,Leicester,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,592
E06000016,Leicester,6,Aged 15 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,804
E06000016,Leicester,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E06000016,Leicester,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,0
E06000016,Leicester,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,14
E06000016,Leicester,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,56
E06000016,Leicester,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,95
E06000016,Leicester,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,140
E06000016,Leicester,6,Aged 15 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,216
E06000016,Leicester,6,Aged 15 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E06000016,Leicester,6,Aged 15 years,3,Mixed or Multiple ethnic groups,1,1 person in household,0
E06000016,Leicester,6,Aged 15 years,3,Mixed or Multiple ethnic groups,2,2 people in household,30
E06000016,Leicester,6,Aged 15 years,3,Mixed or Multiple ethnic groups,3,3 people in household,77
E06000016,Leicester,6,Aged 15 years,3,Mixed or Multiple ethnic groups,4,4 people in household,98
E06000016,Leicester,6,Aged 15 years,3,Mixed or Multiple ethnic groups,5,5 people in household,63
E06000016,Leicester,6,Aged 15 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,71
E06000016,Leicester,6,Aged 15 years,4,White,0,0 people in household,0
E06000016,Leicester,6,Aged 15 years,4,White,1,1 person in household,0
