Regions Code,Regions,Age (86 categories) Code,Age (86 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Household size (7 categories) Code,Household size (7 categories),Observation
E12000007,London,28,Aged 28 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,28,Aged 28 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1647
E12000007,London,28,Aged 28 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,4089
E12000007,London,28,Aged 28 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,4182
E12000007,London,28,Aged 28 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,3204
E12000007,London,28,Aged 28 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,1913
E12000007,London,28,Aged 28 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,1855
E12000007,London,28,Aged 28 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,28,Aged 28 years,3,Mixed or Multiple ethnic groups,1,1 person in household,956
E12000007,London,28,Aged 28 years,3,Mixed or Multiple ethnic groups,2,2 people in household,3513
E12000007,London,28,Aged 28 years,3,Mixed or Multiple ethnic groups,3,3 people in household,2203
E12000007,London,28,Aged 28 years,3,Mixed or Multiple ethnic groups,4,4 people in household,1366
E12000007,London,28,Aged 28 years,3,Mixed or Multiple ethnic groups,5,5 people in household,536
E12000007,London,28,Aged 28 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,586
E12000007,London,28,Aged 28 years,4,White,0,0 people in household,0
E12000007,London,28,Aged 28 years,4,White,1,1 person in household,8024
E12000007,London,28,Aged 28 years,4,White,2,2 people in household,41844
E12000007,London,28,Aged 28 years,4,White,3,3 people in household,19992
E12000007,London,28,Aged 28 years,4,White,4,4 people in household,13642
E12000007,London,28,Aged 28 years,4,White,5,5 people in household,6043
E12000007,London,28,Aged 28 years,4,White,6,6 or more people in household,6202
E12000007,London,28,Aged 28 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,28,Aged 28 years,5,Other ethnic group,1,1 person in household,789
E12000007,London,28,Aged 28 years,5,Other ethnic group,2,2 people in household,2234
E12000007,London,28,Aged 28 years,5,Other ethnic group,3,3 people in household,1816
E12000007,London,28,Aged 28 years,5,Other ethnic group,4,4 people in household,1799
E12000007,London,28,Aged 28 years,5,Other ethnic group,5,5 people in household,996
E12000007,London,28,Aged 28 years,5,Other ethnic group,6,6 or more people in household,1146
E12000007,London,29,Aged 29 years,-8,Does not apply,0,0 people in household,0
E12000007,London,29,Aged 29 years,-8,Does not apply,1,1 person in household,0
E12000007,London,29,Aged 29 years,-8,Does not apply,2,2 people in household,0
E12000007,London,29,Aged 29 years,-8,Does not apply,3,3 people in household,0
E12000007,London,29,Aged 29 years,-8,Does not apply,4,4 people in household,0
E12000007,London,29,Aged 29 years,-8,Does not apply,5,5 people in household,0
E12000007,London,29,Aged 29 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,29,Aged 29 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,29,Aged 29 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,2335
E12000007,London,29,Aged 29 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,7319
E12000007,London,29,Aged 29 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,5590
E12000007,London,29,Aged 29 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,5553
E12000007,London,29,Aged 29 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,3484
E12000007,London,29,Aged 29 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,5634
E12000007,London,29,Aged 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,29,Aged 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,1777
E12000007,London,29,Aged 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,4257
E12000007,London,29,Aged 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,3864
E12000007,London,29,Aged 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,3079
E12000007,London,29,Aged 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,1783
E12000007,London,29,Aged 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,1632
E12000007,London,29,Aged 29 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,29,Aged 29 years,3,Mixed or Multiple ethnic groups,1,1 person in household,1092
E12000007,London,29,Aged 29 years,3,Mixed or Multiple ethnic groups,2,2 people in household,3538
E12000007,London,29,Aged 29 years,3,Mixed or Multiple ethnic groups,3,3 people in household,2074
E12000007,London,29,Aged 29 years,3,Mixed or Multiple ethnic groups,4,4 people in household,1310
E12000007,London,29,Aged 29 years,3,Mixed or Multiple ethnic groups,5,5 people in household,548
E12000007,London,29,Aged 29 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,504
E12000007,London,29,Aged 29 years,4,White,0,0 people in household,0
E12000007,London,29,Aged 29 years,4,White,1,1 person in household,8876
E12000007,London,29,Aged 29 years,4,White,2,2 people in household,44179
E12000007,London,29,Aged 29 years,4,White,3,3 people in household,19692
E12000007,London,29,Aged 29 years,4,White,4,4 people in household,12824
E12000007,London,29,Aged 29 years,4,White,5,5 people in household,5719
E12000007,London,29,Aged 29 years,4,White,6,6 or more people in household,5674
E12000007,London,29,Aged 29 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,29,Aged 29 years,5,Other ethnic group,1,1 person in household,842
E12000007,London,29,Aged 29 years,5,Other ethnic group,2,2 people in household,2401
E12000007,London,29,Aged 29 years,5,Other ethnic group,3,3 people in household,1964
E12000007,London,29,Aged 29 years,5,Other ethnic group,4,4 people in household,1812
E12000007,London,29,Aged 29 years,5,Other ethnic group,5,5 people in household,1164
E12000007,London,29,Aged 29 years,5,Other ethnic group,6,6 or more people in household,1204
E12000007,London,30,Aged 30 years,-8,Does not apply,0,0 people in household,0
E12000007,London,30,Aged 30 years,-8,Does not apply,1,1 person in household,0
E12000007,London,30,Aged 30 years,-8,Does not apply,2,2 people in household,0
E12000007,London,30,Aged 30 years,-8,Does not apply,3,3 people in household,0
E12000007,London,30,Aged 30 years,-8,Does not apply,4,4 people in household,0
E12000007,London,30,Aged 30 years,-8,Does not apply,5,5 people in household,0
E12000007,London,30,Aged 30 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,30,Aged 30 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,30,Aged 30 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,2650
E12000007,London,30,Aged 30 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,8069
E12000007,London,30,Aged 30 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,6093
E12000007,London,30,Aged 30 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,5609
E12000007,London,30,Aged 30 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,3620
E12000007,London,30,Aged 30 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,5452
E12000007,London,30,Aged 30 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,30,Aged 30 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,2047
E12000007,London,30,Aged 30 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,4040
E12000007,London,30,Aged 30 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,3901
E12000007,London,30,Aged 30 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,3019
E12000007,London,30,Aged 30 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,1665
E12000007,London,30,Aged 30 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,1577
E12000007,London,30,Aged 30 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,30,Aged 30 years,3,Mixed or Multiple ethnic groups,1,1 person in household,1228
E12000007,London,30,Aged 30 years,3,Mixed or Multiple ethnic groups,2,2 people in household,3572
E12000007,London,30,Aged 30 years,3,Mixed or Multiple ethnic groups,3,3 people in household,2123
E12000007,London,30,Aged 30 years,3,Mixed or Multiple ethnic groups,4,4 people in household,1295
E12000007,London,30,Aged 30 years,3,Mixed or Multiple ethnic groups,5,5 people in household,568
E12000007,London,30,Aged 30 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,488
E12000007,London,30,Aged 30 years,4,White,0,0 people in household,0
E12000007,London,30,Aged 30 years,4,White,1,1 person in household,9719
E12000007,London,30,Aged 30 years,4,White,2,2 people in household,45043
E12000007,London,30,Aged 30 years,4,White,3,3 people in household,19546
E12000007,London,30,Aged 30 years,4,White,4,4 people in household,12337
E12000007,London,30,Aged 30 years,4,White,5,5 people in household,5354
E12000007,London,30,Aged 30 years,4,White,6,6 or more people in household,5594
E12000007,London,30,Aged 30 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,30,Aged 30 years,5,Other ethnic group,1,1 person in household,1052
E12000007,London,30,Aged 30 years,5,Other ethnic group,2,2 people in household,2521
E12000007,London,30,Aged 30 years,5,Other ethnic group,3,3 people in household,2066
E12000007,London,30,Aged 30 years,5,Other ethnic group,4,4 people in household,1806
E12000007,London,30,Aged 30 years,5,Other ethnic group,5,5 people in household,1020
E12000007,London,30,Aged 30 years,5,Other ethnic group,6,6 or more people in household,1010
E12000007,London,31,Aged 31 years,-8,Does not apply,0,0 people in household,0
E12000007,London,31,Aged 31 years,-8,Does not apply,1,1 person in household,0
E12000007,London,31,Aged 31 years,-8,Does not apply,2,2 people in household,0
E12000007,London,31,Aged 31 years,-8,Does not apply,3,3 people in household,0
E12000007,London,31,Aged 31 years,-8,Does not apply,4,4 people in household,0
E12000007,London,31,Aged 31 years,-8,Does not apply,5,5 people in household,0
E12000007,London,31,Aged 31 years,-8,Does not apply,6,6 or more people in household,0
E12000007,London,31,Aged 31 years,1,"Asian, Asian British or Asian Welsh",0,0 people in household,0
E12000007,London,31,Aged 31 years,1,"Asian, Asian British or Asian Welsh",1,1 person in household,2794
E12000007,London,31,Aged 31 years,1,"Asian, Asian British or Asian Welsh",2,2 people in household,7847
E12000007,London,31,Aged 31 years,1,"Asian, Asian British or Asian Welsh",3,3 people in household,6670
E12000007,London,31,Aged 31 years,1,"Asian, Asian British or Asian Welsh",4,4 people in household,6039
E12000007,London,31,Aged 31 years,1,"Asian, Asian British or Asian Welsh",5,5 people in household,3711
E12000007,London,31,Aged 31 years,1,"Asian, Asian British or Asian Welsh",6,6 or more people in household,5765
E12000007,London,31,Aged 31 years,2,"Black, Black British, Black Welsh, Caribbean or African",0,0 people in household,0
E12000007,London,31,Aged 31 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,1 person in household,2138
E12000007,London,31,Aged 31 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,2 people in household,4102
E12000007,London,31,Aged 31 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,3 people in household,3846
E12000007,London,31,Aged 31 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,4 people in household,2869
E12000007,London,31,Aged 31 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,5 people in household,1640
E12000007,London,31,Aged 31 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,6 or more people in household,1641
E12000007,London,31,Aged 31 years,3,Mixed or Multiple ethnic groups,0,0 people in household,0
E12000007,London,31,Aged 31 years,3,Mixed or Multiple ethnic groups,1,1 person in household,1167
E12000007,London,31,Aged 31 years,3,Mixed or Multiple ethnic groups,2,2 people in household,3447
E12000007,London,31,Aged 31 years,3,Mixed or Multiple ethnic groups,3,3 people in household,2043
E12000007,London,31,Aged 31 years,3,Mixed or Multiple ethnic groups,4,4 people in household,1168
E12000007,London,31,Aged 31 years,3,Mixed or Multiple ethnic groups,5,5 people in household,461
E12000007,London,31,Aged 31 years,3,Mixed or Multiple ethnic groups,6,6 or more people in household,445
E12000007,London,31,Aged 31 years,4,White,0,0 people in household,0
E12000007,London,31,Aged 31 years,4,White,1,1 person in household,9930
E12000007,London,31,Aged 31 years,4,White,2,2 people in household,42581
E12000007,London,31,Aged 31 years,4,White,3,3 people in household,19802
E12000007,London,31,Aged 31 years,4,White,4,4 people in household,12370
E12000007,London,31,Aged 31 years,4,White,5,5 people in household,5336
E12000007,London,31,Aged 31 years,4,White,6,6 or more people in household,5610
E12000007,London,31,Aged 31 years,5,Other ethnic group,0,0 people in household,0
E12000007,London,31,Aged 31 years,5,Other ethnic group,1,1 person in household,1017
E12000007,London,31,Aged 31 years,5,Other ethnic group,2,2 people in household,2579
E12000007,London,31,Aged 31 years,5,Other ethnic group,3,3 people in household,2020
E12000007,London,31,Aged 31 years,5,Other ethnic group,4,4 people in household,1901
E12000007,London,31,Aged 31 years,5,Other ethnic group,5,5 people in household,1078
E12000007,London,31,Aged 31 years,5,Other ethnic group,6,6 or more people in household,1295
