Lower tier local authorities Code,Lower tier local authorities,Age (17 categories) Code,Age (17 categories),Ethnic group (6 categories) Code,Ethnic group (6 categories),Economic activity status (10 categories) Code,Economic activity status (10 categories),Observation
E06000016,Leicester,4,Aged 20 to 24 years,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,73
E06000016,Leicester,4,Aged 20 to 24 years,4,White,-8,Does not apply,0
E06000016,Leicester,4,Aged 20 to 24 years,4,White,1,Economically active (excluding full-time students): In employment,5228
E06000016,Leicester,4,Aged 20 to 24 years,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,751
E06000016,Leicester,4,Aged 20 to 24 years,4,White,3,Economically active and a full-time student: In employment,1522
E06000016,Leicester,4,Aged 20 to 24 years,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,395
E06000016,Leicester,4,Aged 20 to 24 years,4,White,5,Economically inactive: Retired,5
E06000016,Leicester,4,Aged 20 to 24 years,4,White,6,Economically inactive: Student,3847
E06000016,Leicester,4,Aged 20 to 24 years,4,White,7,Economically inactive: Looking after home or family,454
E06000016,Leicester,4,Aged 20 to 24 years,4,White,8,Economically inactive: Long-term sick or disabled,367
E06000016,Leicester,4,Aged 20 to 24 years,4,White,9,Economically inactive: Other,567
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,-8,Does not apply,0
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,348
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,56
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,121
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,43
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,5,Economically inactive: Retired,0
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,6,Economically inactive: Student,302
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,56
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,9
E06000016,Leicester,4,Aged 20 to 24 years,5,Other ethnic group,9,Economically inactive: Other,60
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,-8,Does not apply,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,5,Economically inactive: Retired,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,6,Economically inactive: Student,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,7,Economically inactive: Looking after home or family,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,8,Economically inactive: Long-term sick or disabled,0
E06000016,Leicester,5,Aged 25 to 29 years,-8,Does not apply,9,Economically inactive: Other,0
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",-8,Does not apply,0
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",1,Economically active (excluding full-time students): In employment,8534
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,567
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",3,Economically active and a full-time student: In employment,317
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,134
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",5,Economically inactive: Retired,6
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",6,Economically inactive: Student,542
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",7,Economically inactive: Looking after home or family,1052
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",8,Economically inactive: Long-term sick or disabled,167
E06000016,Leicester,5,Aged 25 to 29 years,1,"Asian, Asian British or Asian Welsh",9,Economically inactive: Other,518
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,0
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",1,Economically active (excluding full-time students): In employment,1094
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,166
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",3,Economically active and a full-time student: In employment,125
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,43
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",5,Economically inactive: Retired,1
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",6,Economically inactive: Student,147
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",7,Economically inactive: Looking after home or family,132
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",8,Economically inactive: Long-term sick or disabled,38
E06000016,Leicester,5,Aged 25 to 29 years,2,"Black, Black British, Black Welsh, Caribbean or African",9,Economically inactive: Other,113
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,-8,Does not apply,0
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,1,Economically active (excluding full-time students): In employment,641
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,75
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,3,Economically active and a full-time student: In employment,25
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,6
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,5,Economically inactive: Retired,0
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,6,Economically inactive: Student,44
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,7,Economically inactive: Looking after home or family,71
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,8,Economically inactive: Long-term sick or disabled,51
E06000016,Leicester,5,Aged 25 to 29 years,3,Mixed or Multiple ethnic groups,9,Economically inactive: Other,68
E06000016,Leicester,5,Aged 25 to 29 years,4,White,-8,Does not apply,0
E06000016,Leicester,5,Aged 25 to 29 years,4,White,1,Economically active (excluding full-time students): In employment,7639
E06000016,Leicester,5,Aged 25 to 29 years,4,White,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,612
E06000016,Leicester,5,Aged 25 to 29 years,4,White,3,Economically active and a full-time student: In employment,305
E06000016,Leicester,5,Aged 25 to 29 years,4,White,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,75
E06000016,Leicester,5,Aged 25 to 29 years,4,White,5,Economically inactive: Retired,4
E06000016,Leicester,5,Aged 25 to 29 years,4,White,6,Economically inactive: Student,411
E06000016,Leicester,5,Aged 25 to 29 years,4,White,7,Economically inactive: Looking after home or family,758
E06000016,Leicester,5,Aged 25 to 29 years,4,White,8,Economically inactive: Long-term sick or disabled,570
E06000016,Leicester,5,Aged 25 to 29 years,4,White,9,Economically inactive: Other,590
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,-8,Does not apply,0
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,1,Economically active (excluding full-time students): In employment,572
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,81
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,3,Economically active and a full-time student: In employment,32
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,16
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,5,Economically inactive: Retired,0
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,6,Economically inactive: Student,97
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,7,Economically inactive: Looking after home or family,140
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,8,Economically inactive: Long-term sick or disabled,17
E06000016,Leicester,5,Aged 25 to 29 years,5,Other ethnic group,9,Economically inactive: Other,159
E06000016,Leicester,6,Aged 30 to 34 years,-8,Does not apply,-8,Does not apply,0
E06000016,Leicester,6,Aged 30 to 34 years,-8,Does not apply,1,Economically active (excluding full-time students): In employment,0
E06000016,Leicester,6,Aged 30 to 34 years,-8,Does not apply,2,Economically active (excluding full-time students): Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E06000016,Leicester,6,Aged 30 to 34 years,-8,Does not apply,3,Economically active and a full-time student: In employment,0
E06000016,Leicester,6,Aged 30 to 34 years,-8,Does not apply,4,Economically active and a full-time student: Unemployed: Seeking work or waiting to start a job already obtained: Available to start working within 2 weeks,0
E06000016,Leicester,6,Aged 30 to 34 years,-8,Does not apply,5,Economically inactive: Retired,0
